tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt6170764	tvSeries	Yehi To Pyar Hai	Yehi To Pyar Hai	0	2000	2001	\N	Romance
tt14412594	tvSeries	Incredible India - Ajanta Ellora	Incredible India - Ajanta Ellora	0	2018	2018	1	Short
tt13837672	tvMiniSeries	Crime Scene: The Vanishing at the Cecil Hotel	Crime Scene: The Vanishing at the Cecil Hotel	0	2021	2021	220	Crime,Documentary,Mystery
tt2153388	tvSeries	Sporting Nation	Sporting Nation	0	2012	2012	\N	Documentary
tt10934570	tvSeries	La estrella de las Baum	La estrella de las Baum	0	1984	1984	\N	\N
tt12048256	tvMiniSeries	Kaygan Zemin	Kaygan Zemin	0	2020	2020	25	Comedy
tt5084004	tvSeries	The Village: Achiara's Secret	Maeul: Achiaraui Bimil	0	2015	2015	65	Mystery,Thriller
tt1231008	tvSeries	Crystal Boys	Nie zi	0	2003	2003	55	Drama,Romance
tt6928230	tvSeries	Nosotros	Nosotros	0	1970	1970	\N	Talk-Show
tt23861146	tvSeries	Midnight Video	Midnight Video	0	2022	2023	\N	Comedy
tt0840796	tvSeries	Amazon Fishbowl with Bill Maher	Amazon Fishbowl with Bill Maher	0	2006	2006	30	Comedy,Talk-Show
tt17373246	tvSeries	Elanation	Elanation	0	2017	2022	\N	Sport
tt0264999	tvSeries	Sportsview	Sportsview	0	1954	1968	30	Sport
tt7264978	tvSeries	Avoin tarina I	Avoin tarina I	0	2001	2002	\N	Drama
tt0309134	tvSeries	Bondi Banquet	Bondi Banquet	0	1999	2000	\N	\N
tt23133354	tvSeries	Jantar o Que?	Jantar o Que?	0	2021	2021	\N	Reality-TV
tt8487714	tvSeries	The Sex Business	The Sex Business	0	2018	2019	65	Documentary
tt12407004	tvSeries	Assault Lily: Bouquet	Assault Lily: Bouquet	0	2020	2020	\N	Action,Animation,Fantasy
tt12224350	tvSeries	Nós e os Clássicos	Nós e os Clássicos	0	2011	2011	\N	Talk-Show
tt23786380	tvSeries	Shaonian Di Renjie	Shaonian Di Renjie	0	2008	2008	15	Animation
tt1235093	tvSeries	Cast mi je pozvati vas	Cast mi je pozvati vas	0	1976	1977	\N	Comedy,Musical,Talk-Show
tt9610716	tvSeries	O Maior Cabaret do Mundo	O Maior Cabaret do Mundo	0	2000	2000	55	Music,Talk-Show
tt5344526	tvSeries	Det mindste kongerige i verden	Det mindste kongerige i verden	0	2015	2016	\N	Fantasy
tt3271036	tvMiniSeries	Catch 73	Catch 73	0	2013	2013	44	Documentary
tt0144731	tvSeries	Riptide	Riptide	0	1969	1969	60	Adventure
tt6562162	tvSeries	Bazgasht	Bazgasht	0	2016	2016	\N	Drama
tt1690409	tvSeries	I kathodos	I kathodos	0	1983	1983	45	Crime,Drama,Thriller
tt12311458	tvSeries	Diga! Diga!	Diga! Diga!	0	1960	1961	\N	Game-Show
tt9683764	tvSeries	Three Ivans, Two Aunts and an Overcoat	Three Ivans, Two Aunts and an Overcoat	0	2004	2004	30	Comedy
tt4096870	tvMiniSeries	Judge Dredd: Superfiend	Judge Dredd: Superfiend	0	2014	2014	\N	Action,Animation,Crime
tt8093246	tvSeries	The Wall	The Wall	0	2017	2017	60	Game-Show
tt5292590	tvMiniSeries	DWDD University: De wereld van Klöpping	DWDD University: De wereld van Klöpping	0	2013	2013	\N	\N
tt0969666	tvSeries	14-year-old Mother	Jû yon sai no haha	0	2006	2006	\N	Drama
tt1672137	tvSeries	Air City	Eeo siti	0	2007	2007	60	Action,Drama,Romance
tt0060009	tvSeries	Mission: Impossible	Mission: Impossible	0	1966	1973	50	Action,Adventure,Crime
tt2164153	tvSeries	Live in 5	Live in 5	0	2009	2010	\N	Comedy
tt7356782	tvSeries	Filthy Rich & Homeless	Filthy Rich & Homeless	0	2017	2020	\N	Documentary
tt24075088	tvMiniSeries	Get Ur Dream	Get Ur Dream	0	2022	2022	\N	Comedy
tt15211094	tvMiniSeries	Kogda nibud nastupit zavtra	Kogda nibud nastupit zavtra	0	2020	2021	\N	Romance
tt9036702	tvSeries	Kaif-E-Baharan	Kaif-E-Baharan	0	2018	2018	\N	Drama,Family
tt0472964	tvSeries	The Lounge	The Lounge	0	2004	2008	60	Drama
tt0171987	tvSeries	La croisière Foll'amour	La croisière Foll'amour	0	1995	1997	26	Comedy
tt19226948	tvSeries	Family Feud	Family Feud	0	2016	2017	\N	Game-Show
tt8903110	tvSeries	De Confrontatie II - De Making-of	De Confrontatie II - De Making-of	0	2018	2018	\N	Family
tt0361188	tvSeries	Les grosses têtes	Les grosses têtes	0	1985	2023	\N	Comedy
tt21308776	tvSeries	Talay Prae	Talay Prae	0	2020	2020	\N	Drama,Romance
tt27130315	tvSeries	The Roy Leonard Show	The Roy Leonard Show	0	1971	1973	30	Talk-Show
tt7552970	tvSeries	6 Mütter	6 Mütter	0	2016	2016	\N	Documentary
tt0296317	tvSeries	Calimero	Calimero	0	1972	1975	30	Animation,Family
tt20258218	tvSeries	Doronjo	Untitled Doronjo TV Show	0	2022	2022	\N	Action,Adventure,Comedy
tt12826750	tvSeries	Pochi and Invention: Pikachin-Kit	Pochitto hatsumei Pika-chin kitto	0	2018	2020	24	Action,Adventure,Animation
tt24056782	tvSeries	OC Lifestyle	OC Lifestyle	0	2005	2010	60	News
tt5503412	tvSeries	Mere Hazoor	Mere Hazoor	0	1991	1992	\N	Drama
tt0154061	tvSeries	CatDog	CatDog	0	1998	2005	23	Adventure,Animation,Comedy
tt8012964	tvSeries	Oishi: Demon Hunter	Oishi: Demon Hunter	0	2018	2018	\N	Comedy
tt13606612	tvMiniSeries	Vspomnit sebya	Vspomnit sebya	0	2021	2021	45	Drama
tt15683548	tvMiniSeries	Carole Baskin's Cage Fight	Carole Baskin's Cage Fight	0	2021	2021	88	Documentary
tt7143482	tvSeries	The Age of Maturity	The Age of Maturity	0	2017	2017	\N	Drama
tt1967111	tvSeries	Jake and Amir	Jake and Amir	0	2007	2023	\N	Comedy,Short
tt6425462	tvSeries	Hanazuki: Full of Treasures	Hanazuki: Full of Treasures	0	2017	2019	11	Animation,Sci-Fi
tt16900342	tvSeries	Türkiye Atlasi	Türkiye Atlasi	0	2020	2021	5	Documentary
tt4340818	tvSeries	Doris Sharp	Doris Sharp	0	1931	1932	15	Music
tt29703110	tvSeries	Manototv- Daily Show Producer & Presenter	Manototv- Daily Show Producer & Presenter	0	2022	2022	\N	Talk-Show
tt1163035	tvSeries	Tanri Misafiri	Tanri Misafiri	0	1993	1993	\N	Drama
tt6963508	tvSeries	Voltron 84	Voltron 84	0	2017	2017	\N	Action,Animation,Sci-Fi
tt9597634	tvSeries	Toy Time	Toy Time	0	2018	2019	\N	Talk-Show
tt0312116	tvSeries	Daj mi krila jedan krug	Daj mi krila jedan krug	0	1985	1986	30	Comedy
tt11336880	tvMiniSeries	Pro otvagu, dolg i chest'	Pro otvagu, dolg i chest'	0	2015	2015	\N	Documentary
tt1441480	tvSeries	AIBOU: Tokyo Detective Duo	Aibô	0	2000	2023	110	Drama
tt7133334	tvSeries	She Said/She Said	She Said/She Said	0	2015	2015	\N	Comedy
tt10816196	tvMiniSeries	Frühmorgens in...	Frühmorgens in...	0	2016	2016	\N	Documentary
tt26597490	tvSeries	The Morning Show with Sanam Baloch	The Morning Show with Sanam Baloch	0	2014	2018	60	Talk-Show
tt11395562	tvSeries	USI Basketball with Coach Rick Herdes	USI Basketball with Coach Rick Herdes	0	2002	2004	\N	Sport
tt16807158	tvSeries	Bir Kare Bir Anlam	Bir Kare Bir Anlam	0	2021	2021	7	Documentary
tt0161186	tvSeries	Roger Ramjet	Roger Ramjet	0	1965	1965	5	Animation,Comedy,Family
tt1929509	tvSeries	Aragón. El Viaje Fascinante	Aragón. El Viaje Fascinante	0	2008	2009	\N	Documentary
tt3558902	tvSeries	SOS Santé	SOS Santé	0	2008	2009	\N	Documentary
tt8212504	tvMiniSeries	Storyline	Storyline	0	2017	2017	\N	Drama
tt5973058	tvSeries	Food Detectives	Food Detectives	0	2016	2016	\N	Documentary
tt0360314	tvSeries	Unscrewed with Martin Sargent	Unscrewed with Martin Sargent	0	2003	2004	30	Comedy,Talk-Show
tt9355418	tvSeries	El Khottab Al Bab	El Khottab Al Bab	0	1996	1997	40	Drama
tt2466672	tvSeries	Oprah: Where Are They Now?	Oprah: Where Are They Now?	0	2012	2017	60	Talk-Show
tt0165593	tvSeries	BBC Play of the Month	BBC Play of the Month	0	1965	1983	120	Drama
tt6959284	tvSeries	Curiosity Retreats 2016 Lectures	Curiosity Retreats 2016 Lectures	0	2016	2016	51	\N
tt0258620	tvSeries	Going to California	Going to California	0	2001	2002	45	Comedy,Drama
tt0778534	tvSeries	Beauty and the Geek	Beauty and the Geek	0	2006	2006	48	Comedy,Reality-TV
tt29742694	tvSeries	Gro plan	Gro plan	0	2007	2007	\N	Talk-Show
tt6466762	tvSeries	Chimpui	Chimpui	0	1989	1991	\N	Animation,Comedy,Sci-Fi
tt18234794	tvSeries	Mosaïque	Mosaïque	0	1977	1987	90	Music,Talk-Show
tt0801427	tvSeries	Six Degrees	Six Degrees	0	2006	2008	\N	Drama
tt1337238	tvSeries	Verkehrskompass	Verkehrskompass	0	1969	1990	5	Documentary
tt16781868	tvSeries	Match	Match	0	2021	2021	134	Comedy
tt7717814	tvMiniSeries	Poka zhivu, lyublyu	Poka zhivu, lyublyu	0	2013	2013	\N	Drama
tt2315624	tvSeries	Nothing More Beautiful: Encountering Anew the Beauty of Christ	Nothing More Beautiful: Encountering Anew the Beauty of Christ	0	2009	2010	\N	\N
tt27192366	tvMiniSeries	Ed Sheeran: The Sum of It All	Ed Sheeran: The Sum of It All	0	2023	2023	\N	Biography,Documentary,Music
tt15219234	tvSeries	Burger Truck Brawl	Burger Truck Brawl	0	2021	2021	45	Reality-TV
tt0367341	tvMiniSeries	Huomenna on paremmin	Huomenna on paremmin	0	1992	1993	30	Comedy,Drama
tt13587828	tvSeries	Kanunsuz Topraklar	Kanunsuz Topraklar	0	2021	2022	\N	Drama
tt1068929	tvSeries	Röyhkeä diplomaatti	Röyhkeä diplomaatti	0	2007	2008	30	Comedy
tt12106682	tvSeries	Kalyani	Kalyani	0	2019	2020	22	Drama
tt4886786	tvSeries	Szene	Szene	0	1972	1979	30	Documentary,Music,News
tt13593572	tvSeries	Academy Close-Up	Academy Close-Up	0	2016	2016	\N	Documentary,Short
tt0315081	tvSeries	Tripping the Rift	Tripping the Rift	0	2004	2007	30	Animation,Comedy,Fantasy
tt27470819	tvSeries	Stoudio Fouskoi	Stoudio Fouskoi	0	1983	1984	\N	Game-Show
tt16232062	tvSeries	NBC Nightly News with Brian Williams	NBC Nightly News with Brian Williams	0	2004	2015	28	News
tt1677281	tvSeries	Recipe for Crime	I delitti del cuoco	0	2010	2010	50	Comedy
tt0080282	tvSeries	The Stockard Channing Show	The Stockard Channing Show	0	1980	1980	30	Comedy
tt8449166	tvSeries	Monster Music Mash	Monster Music Mash	0	1969	1969	29	Family,Music
tt13345656	tvSeries	Klubb 13	Klubb 13	0	2020	2020	14	Thriller
tt9740612	tvMiniSeries	Love, Micah	Love, Micah	0	2014	2014	\N	Drama
tt11796304	tvMiniSeries	El Palmar de Troya	El Palmar de Troya	0	2020	2020	\N	Documentary
tt12399072	tvSeries	Yes Mister	Yes Mister	0	2015	2017	14	Comedy
tt0318871	tvSeries	Berserk	Kenpuu Denki Berserk	0	1997	1998	23	Action,Adventure,Animation
tt26387987	tvSeries	The Thing with Jed	The Thing with Jed	0	2022	2022	\N	Comedy
tt23843140	tvMiniSeries	Videoserie Los Gamboas - Una Dinastia de Poetas	Videoserie Los Gamboas - Una Dinastia de Poetas	0	2018	2018	\N	Biography
tt11261016	tvMiniSeries	Het Beest van Harkstede	Het Beest van Harkstede	0	2019	2019	40	\N
tt0377180	tvSeries	Geschichten aus der Zukunft	Geschichten aus der Zukunft	0	1978	1980	55	Sci-Fi
tt20724562	tvMiniSeries	Koncert ze Senátu	Koncert ze Senátu	0	2003	2014	45	Music
tt21954450	tvSeries	Padutha Theeyaga	Padutha Theeyaga	0	2009	2011	\N	Reality-TV
tt6659912	tvMiniSeries	Kizoku Tantei	Kizoku Tantei	0	2017	2017	54	Drama
tt0094476	tvMiniSeries	Hemingway	Hemingway	0	1988	1988	100	Biography
tt20834806	tvSeries	Planeta Bonadeo	Planeta Bonadeo	0	2010	2011	\N	Sport,Talk-Show
tt7895706	tvSeries	The Joel McHale Show with Joel McHale	The Joel McHale Show with Joel McHale	0	2018	2018	30	Comedy,Talk-Show
tt11231092	tvSeries	Sinterklaasjournaal Oisterwijk 2015	Sinterklaasjournaal Oisterwijk 2015	0	2015	2015	\N	Drama
tt4102318	tvSeries	Kto v dome khozyain?	Kto v dome khozyain?	0	2006	2008	\N	Comedy,Family
tt5516034	tvSeries	Don't Hesitate	Mangsulyijima	0	2009	2010	40	Drama,Romance
tt11265766	tvMiniSeries	Frame by Frame	Frame by Frame	0	2019	2019	\N	\N
tt0168286	tvSeries	Allô police	Allô police	0	1966	1970	55	Crime
tt17055826	tvMiniSeries	Mi Esperanza	Mi Esperanza	0	2011	2011	30	Documentary
tt0281422	tvSeries	Boot Camp	Boot Camp	0	2001	2001	45	Game-Show,Reality-TV
tt6154126	tvSeries	The Hard Stuff	The Hard Stuff	0	2016	2016	\N	Documentary
tt2322438	tvSeries	Larry King Now	Larry King Now	0	2012	2020	\N	Comedy,Talk-Show
tt3962354	tvSeries	Family Feud	Family Feud	0	2014	2020	30	Game-Show
tt7005750	tvSeries	Premier vote: L'effet boomerang	Premier vote: L'effet boomerang	0	2017	2017	25	Documentary
tt10385034	tvMiniSeries	Secret Unrequited Love	Secret Unrequited Love	0	2019	2019	\N	Romance
tt13089286	tvSeries	Happy Magic	Happy Magic	0	1982	1983	120	Music
tt0432680	tvSeries	Tubridy Tonight	Tubridy Tonight	0	2004	2009	65	Talk-Show
tt15825092	tvSeries	Podacto Stüdyo	Podacto Stüdyo	0	2021	2021	12	Documentary
tt6359918	tvSeries	Iliskiler	Iliskiler	0	1997	2001	\N	Drama
tt11004556	tvSeries	La tarde de los chicos	La tarde de los chicos	0	1978	1979	\N	\N
tt0466510	tvSeries	Diabolik	Diabolik	0	1997	2000	23	Action,Adventure,Animation
tt28447415	tvSeries	Lost Gardens	Lost Gardens	0	1999	2001	\N	Documentary
tt7830132	tvMiniSeries	Escuela Nacional Preparatoria: ágora y semillero de México. Capítulo 2 (1910-2017)	Escuela Nacional Preparatoria: ágora y semillero de México. Capítulo 2 (1910-2017)	0	2017	2017	45	Documentary
tt6413196	tvSeries	Triumph in the Skies II	Triumph in the Skies II	0	2013	2013	43	Drama,Romance
tt21359944	tvSeries	Bittersweet Promise of Revenge	Sanaeha Sunya Kaen	0	2014	2014	\N	Drama,Romance
tt0181199	tvMiniSeries	Arabian Nights	Arabian Nights	0	2000	2000	175	Adventure,Family,Fantasy
tt0108744	tvSeries	Desculpem Qualquer Coisinha	Desculpem Qualquer Coisinha	0	1994	1995	\N	Comedy
tt20723012	tvSeries	Tom Kerridge's American Feast	Tom Kerridge's American Feast	0	2019	2019	\N	Reality-TV
tt7214434	tvSeries	DoubleCZ	DoubleCZ	0	2012	2015	15	Reality-TV
tt7536490	tvMiniSeries	Ann da Guèra 1939	Ann da Guèra 1939	0	2016	2016	\N	War
tt8136228	tvSeries	Captain Underpants Pranks for Good	Captain Underpants Pranks for Good	0	2017	2017	\N	Comedy
tt0077043	tvMiniSeries	Loose Change	Loose Change	0	1978	1978	360	Drama
tt7318514	tvMiniSeries	Black Widows	Cerné vdovy	0	2018	2023	\N	Comedy,Crime
tt15738760	tvSeries	Team Solberg	Team Solberg	0	2020	2020	\N	Drama
tt24622300	tvMiniSeries	Battle Spirits: Saga Brave	Batoru Supirittsu Sâga Bureivu	0	2019	2020	24	Action,Adventure,Animation
tt11866110	tvSeries	Crypt TV: Creepypasta	Crypt TV: Creepypasta	0	2018	2020	\N	Horror
tt4266646	tvSeries	Museum Diaries	Museum Diaries	0	2014	2015	\N	Documentary
tt17322754	tvSeries	Ultimo Tren a Tokyo	Ultimo Tren a Tokyo	0	2020	2020	\N	Sport
tt21835746	tvSeries	The Fairy Tale Land	The Fairy Tale Land	0	2017	2017	\N	Fantasy
tt20864402	tvSeries	What's Cooking, Omari?	What's Cooking, Omari?	0	2020	2021	\N	Family
tt0341821	tvSeries	Jazz-bio	Jazz-bio	0	1959	1962	\N	Documentary
tt8385894	tvMiniSeries	Drifting Net Cafe	Drifting Net Cafe	0	2009	2009	\N	\N
tt0049996	tvSeries	Bachelor Father	Bachelor Father	0	1957	1962	30	Comedy,Family
tt15559530	tvSeries	Raging Red Onion - Dark Souls Machinima	Raging Red Onion - Dark Souls Machinima	0	2018	2019	\N	Comedy
tt13902864	tvMiniSeries	Consumo Cuidado	Consumo Cuidado	0	2013	2013	\N	Documentary
tt5189896	tvSeries	Livin' with N-Level	Livin' with N-Level	0	2015	2016	\N	\N
tt0925266	tvSeries	Pushing Daisies	Pushing Daisies	0	2007	2009	44	Comedy,Drama,Fantasy
tt1710523	tvSeries	Marjolein en het geheim van het slaapzand	Marjolein en het geheim van het slaapzand	0	2010	2010	\N	Family
tt3725394	tvSeries	The Island with Bear Grylls	The Island with Bear Grylls	0	2014	2019	47	Game-Show,Reality-TV
tt1157939	tvSeries	Frei von der Lippe	Frei von der Lippe	0	2008	2011	\N	\N
tt3624068	tvSeries	Yellow Jacket Sports Report	Yellow Jacket Sports Report	0	1991	1992	\N	Sport
tt7274384	tvSeries	Bharat Ek Darshan	Bharat Ek Darshan	0	2013	2013	\N	History
tt10568422	tvMiniSeries	Sarawat Yai	Sarawat Yai	0	2019	2019	\N	Action
tt2249240	tvSeries	Guten Abend... Töne, Takte und Theater	Guten Abend... Töne, Takte und Theater	0	1966	1968	60	Comedy,Music,Musical
tt13196438	tvSeries	Crossover Talks	Crossover Talks	0	2020	2020	\N	Comedy,Talk-Show
tt15616970	tvSeries	De Pretshow	De Pretshow	0	2010	2010	\N	Family
tt18479812	tvMiniSeries	The Queen's Guards: A Year in Service	The Queen's Guards: A Year in Service	0	2022	2022	60	Documentary
tt0200363	tvSeries	Pipo de Clown	Pipo de Clown	0	1958	2017	\N	Adventure,Comedy,Family
tt9826954	tvMiniSeries	Imaginez Un Monde	Imaginez Un Monde	0	2015	2016	\N	Documentary
tt0057747	tvSeries	A Flame in the Wind	A Flame in the Wind	0	1964	1966	25	Drama,Romance
tt10472892	tvMiniSeries	A.T.O.M. Online	A.T.O.M. Online	0	2005	2005	1	Talk-Show
tt15301950	tvSeries	Weakest Link	Weakest Link	0	2021	2022	\N	Game-Show
tt11301834	tvSeries	Crazy Delicious	Crazy Delicious	0	2020	2020	\N	Documentary,Game-Show
tt0362383	tvSeries	Wired for Sex	Wired for Sex	0	2003	2008	22	Documentary
tt10990134	tvSeries	The Royal Town Crier	The Royal Town Crier	0	2006	2006	\N	Comedy
tt0282323	tvSeries	Put on Francella	Poné a Francella	0	2001	2002	60	Comedy,Romance
tt1744067	tvSeries	Dômoto kyôdai	Dômoto kyôdai	0	2001	2004	30	Talk-Show
tt0128000	tvSeries	Monster Squad	Monster Squad	0	1976	1976	30	Adventure,Family,Horror
tt13717776	tvMiniSeries	Booming Cities	Booming Cities	0	2009	2009	48	Documentary
tt0090486	tvSeries	Mr. Sunshine	Mr. Sunshine	0	1986	1986	30	Comedy
tt8106244	tvSeries	Whoa, I'm Josh Hamester and it's Pizza Time	Whoa, I'm Josh Hamester and it's Pizza Time	0	2014	2014	\N	Comedy
tt6887322	tvSeries	The People's Army	The People's Army	0	2017	2017	\N	History
tt0260658	tvSeries	Time Gentlemen Please	Time Gentlemen Please	0	2000	2002	26	Comedy
tt12650936	tvMiniSeries	Letters in Lockdown	Letters in Lockdown	0	2020	2020	\N	Documentary
tt13188384	tvMiniSeries	Dekadenz	Dekadenz	0	2020	2020	\N	Documentary
tt7352754	tvSeries	Klassfesten	Klassfesten	0	2017	2020	90	Comedy,Game-Show
tt0490731	tvSeries	Man Stroke Woman	Man Stroke Woman	0	2005	2007	30	Comedy
tt28069642	tvSeries	Conexión Directv	Conexión Directv	0	2019	2022	\N	News,Sport
tt5012772	tvMiniSeries	Real Royals	Real Royals	0	2019	2019	25	Comedy
tt3045550	tvSeries	Urutoraman M730: Urutora kaijuu dêtabanku	Urutoraman M730: Urutora kaijuu dêtabanku	0	1995	1996	\N	\N
tt5351656	tvSeries	A Casa Do Playhouse Disney	A Casa Do Playhouse Disney	0	2009	2011	6	Comedy,Family,Musical
tt11115906	tvMiniSeries	2019 World Series	2019 World Series	0	2019	2019	\N	Sport
tt7139776	tvSeries	Intern Confidential	Intern Confidential	0	2017	2017	\N	Talk-Show
tt10147676	tvSeries	Tainted Love	Leke	0	2019	2019	120	Drama,Romance
tt5002790	tvSeries	Hola Crisis	Hola Crisis	0	1989	1990	\N	Drama
tt0421291	tvSeries	Avrupa Yakasi	Avrupa Yakasi	0	2004	2009	60	Comedy
tt11434874	tvMiniSeries	Arashi's Diary: Voyage	Arashi's Diary: Voyage	0	2019	2019	\N	Documentary,Music
tt1508179	tvSeries	Fujimaru of the Wind	Shonen ninja Kaze no Fujimaru	0	1964	1965	30	Action,Animation
tt12306702	tvSeries	Siva Ragasiyam	Siva Ragasiyam	0	2014	2015	22	Drama
tt14371260	tvSeries	David Rocco's Dolce Italia	David Rocco's Dolce Italia	0	2020	2020	\N	Documentary
tt0463799	tvSeries	20th Century Roadshow	20th Century Roadshow	0	2005	2005	60	Documentary
tt11046308	tvSeries	Starla	Starla	0	2019	2020	\N	Comedy,Drama,Fantasy
tt7161536	tvMiniSeries	DIMAS	DIMAS	0	2016	2017	\N	Documentary
tt0779826	tvSeries	Fremde Kinder	Fremde Kinder	0	1993	2012	30	Documentary
tt14993428	tvSeries	Aye Dil Tu Bata	Aye Dil Tu Bata	0	2018	2018	\N	Drama
tt6709340	tvSeries	A Load of Croc	A Load of Croc	0	2016	2016	\N	Comedy
tt0426781	tvSeries	Sasifelek Çikmazi	Sasifelek Çikmazi	0	1996	2001	\N	Drama
tt15228646	tvSeries	The Hand Show!	The Hand Show!	0	2013	2013	\N	Comedy,Short,Talk-Show
tt20556800	tvMiniSeries	Al-Messiry: A Journey for Humankind	Al-Messiry: A Journey for Humankind	0	2010	2010	\N	Biography,Documentary,History
tt20255044	tvSeries	Thommys Pop Show	Thommys Pop Show	0	1982	1984	\N	Music
tt1176641	tvSeries	Yalan Dünya	Yalan Dünya	0	2007	2007	\N	Comedy,Romance
tt0073996	tvSeries	The Georgian House	The Georgian House	0	1976	1976	30	Drama,Family,Fantasy
tt13476788	tvSeries	Keeping Up with the Clauses	Keeping Up with the Clauses	0	2020	2020	\N	Comedy,Family,Fantasy
tt16270188	tvSeries	Akuma Kun	Akuma-kun	0	2023	2023	25	Adventure,Animation,Fantasy
tt13616670	tvSeries	Isikla Yazilmis Öyküler	Isikla Yazilmis Öyküler	0	2005	2006	28	Documentary
tt16480646	tvMiniSeries	Submarine Adventures	Aventuri Submarine	0	1978	1980	\N	Animation
tt0341975	tvSeries	Trolderik viser tegnefilm	Trolderik viser tegnefilm	0	1990	1991	\N	Family
tt7122910	tvSeries	Eins vor - zwei zurück	Eins vor - zwei zurück	0	1961	1961	40	Game-Show
tt7768204	tvSeries	dot.	dot.	0	2017	2023	\N	\N
tt0086674	tvSeries	Bottle Boys	Bottle Boys	0	1984	1985	30	Comedy
tt15459892	tvSeries	The Gig	Smychok	0	2022	2022	45	Crime,Drama
tt7164706	tvSeries	You and Me	Kimi to Boku	0	2011	2012	\N	Animation,Comedy,Drama
tt9169184	tvSeries	Hazaña y legado del 68	Hazaña y legado del 68	0	2018	2018	45	Documentary
tt7431572	tvSeries	Mano Ya Na Mano	Mano Ya Na Mano	0	1995	1995	20	Drama,Horror,Mystery
tt10208850	tvSeries	This Week in Comedy	This Week in Comedy	0	2015	2016	\N	Comedy
tt6354954	tvSeries	Pink Ladies	Pink Ladies	0	2002	2002	40	Romance
tt2293681	tvSeries	Histoires extraordinaires	Histoires extraordinaires	0	1981	1981	\N	\N
tt20871528	tvSeries	Sekket Safar	Sekket Safar	0	2022	2023	\N	Comedy
tt10467998	tvSeries	2003-2004 UEFA Champions League	2003-2004 UEFA Champions League	0	2003	2004	\N	Sport
tt6026464	tvSeries	A Festa dos Preços	A Festa dos Preços	0	1995	1996	\N	Game-Show
tt0207152	tvSeries	Tenshi ni narumon	Tenshi ni narumon	0	1999	1999	\N	Animation,Comedy,Fantasy
tt16912748	tvMiniSeries	Anna auf der Alm	Anna auf der Alm	0	2019	2019	25	Documentary
tt15368302	tvSeries	Princess for a Prince	Putri untuk Pangeran	0	2020	2022	\N	Drama,Fantasy,Romance
tt4925416	tvSeries	Hitman	Hitman	0	2007	2008	7	Action
tt14048680	tvMiniSeries	Four Season 1	Four Season 1	0	2019	2020	\N	\N
tt10177006	tvSeries	Rakosyllektes	Rakosyllektes	0	1994	1995	30	Comedy,Drama
tt0200353	tvSeries	The Parkers	The Parkers	0	1999	2023	20	Comedy
tt11542920	tvSeries	Omniscient	Onisciente	0	2020	2020	\N	Drama,Sci-Fi,Thriller
tt1710289	tvSeries	Akai kizuna	Akai kizuna	0	1977	1978	60	Drama
tt0377171	tvMiniSeries	The Elegant Universe	The Elegant Universe	0	2003	2003	60	Documentary
tt7698244	tvMiniSeries	XEW 75 años	XEW 75 años	0	2000	2000	42	Documentary
tt0368197	tvMiniSeries	R.O.D Read or Die	Read or Die	0	2001	2001	33	Adventure,Animation,Fantasy
tt0903761	tvSeries	Sabrina	Sabrina	0	1999	2000	60	Talk-Show
tt0181939	tvMiniSeries	Pojken med guldbyxorna	Pojken med guldbyxorna	0	1975	1975	175	Adventure,Family
tt7860290	tvSeries	Under Cover	Under Cover	0	2015	2015	\N	Action
tt12070250	tvSeries	Anne Frank Video Diary	Anne Frank Video Diary	0	2020	2021	91	Biography,Drama,History
tt10981192	tvMiniSeries	Barcelona 1992 Olympic Games: floor exercises men	Barcelona 1992 Olympic Games: floor exercises men	0	1992	1992	\N	\N
